Fecha y hora,Departamento,Jurisdiccion,Tipo de siniestro,Vehiculo,Rol,Edad,Sexo,Dias Fallecidos,Otro vehiculo,Lugar del Siniestro,Latitud,Longitud
11/30/2013 4:00:00,MONTEVIDEO,DEPARTAMENTAL,DESPISTE,MOTO,PASAJERO,16,F,14,,CAMINO MALDONADO esq. CAMINO CHACARITA DE LOS PADRES,-34.836752,-56.1027734
11/30/2013 16:30:00,PAYSANDU,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,37,F,0,,RUTA 3 km. 464,-32.3030185,-58.0430716
11/30/2013 16:30:00,PAYSANDU,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,60,M,1,,RUTA 3 km. 464,-32.3030185,-58.0430716
12/1/2013 4:15:00,MONTEVIDEO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,19,M,0,,CAMINO FRANCISCO LECOCQ esq. BOULEVARD JOSE BATLLE Y ORDOóEZ,-34.8141403,-56.2313004
12/1/2013 21:50:00,COLONIA,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,N,M,0,CAMION,RUTA 21 km. 259,-33.9820739,-58.2825502
12/2/2013 3:00:00,CERRO LARGO,NACIONAL,DESPISTE,CAMIONETA,PASAJERO,5,M,0,,RUTA 44 Km. 38.800,-32.3609596,-54.1549445
12/2/2013 15:55:00,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,29,M,0,CUADRICICLO,GRECIA esq. AUSTRIA,-34.8843401,-56.2708547
12/2/2013 18:20:00,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,OMNIBUS,CONDUCTOR,23,F,0,CAMION,BOULEVARD APARICIO SARAVIA esq. JACINTO TRAPANI,-34.8339332,-56.1615853
12/4/2013 6:10:00,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,21,M,0,CAMIONETA,AVENIDA OCHO DE OCTUBRE esq. ALFEREZ REAL,-34.8632859,-56.1301034
12/6/2013 21:30:00,MONTEVIDEO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,27,F,1,CAMIONETA,RUTA 1 esq. CAMINO DE LA CAPILLA,-34.8486435,-56.3023984
12/7/2013 12:32:00,FLORIDA,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,24,M,1,AUTO,FIGUEREDO esq. LUIS EDUARDO PEREZ,-34.1041047,-56.2100558
12/7/2013 17:20:00,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,46,M,1,CAMIONETA,RUTA 87 km. 47 - Arroyo Tropa Vieja,-34.516667,-56.283333
12/8/2013 8:20:00,PAYSANDU,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,51,M,0,CAMION,RUTA 3 km. 359.500,-32.3030185,-58.0430716
12/9/2013 11:00:00,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,86,M,2,CAMIONETA,GENERAL AGUILAR esq. MELO,-34.8826458,-56.1882669
12/9/2013 14:00:00,CANELONES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,16,M,1,CAMIONETA,CAMINO CARMELO COLMAN esq. DIECIOCHO DE JULIO,-34.516667,-56.283333
12/11/2013 13:40:00,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,18,M,0,OMNIBUS,BERNA esq. POLONIA,-34.8856954,-56.2555824
12/11/2013 19:50:00,CANELONES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,21,M,1,AUTO,DOCTOR POUEY esq. DOCTOR FRANCISCO SOCA,-34.6841414,-55.7036706
12/12/2013 17:40:00,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,17,M,0,OMNIBUS,RIO DE JANEIRO esq. INGLATERRA,-34.8931375,-56.249725
12/12/2013 19:30:00,CANELONES,NACIONAL,CAIDA,MOTO,CONDUCTOR,35,M,0,PEATON,RUTA 107 Km.20,-34.5588807,-56.1913897
12/12/2013 20:20:00,FLORIDA,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,56,M,1,AUTO,RUTA 5 km. 94,-33.7297462,-56.3249493
12/13/2013 1:40:00,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,42,M,1,OMNIBUS,GALICIA esq. YI,-34.9011127,-56.1645314
12/13/2013 19:30:00,CERRO LARGO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,51,M,2,MOTO,CONTINUACION HIGUERAS esq. CONCORDIA,-33.9036903,-58.4080887
12/14/2013 7:00:00,SORIANO,DEPARTAMENTAL,COLISION CON OBSTACULO,MOTO,CONDUCTOR,21,M,0,,AVENIDA ASENCIO esq. CRISTOBAL COLON,-33.2569398,-58.0287025
12/15/2013 4:30:00,CERRO LARGO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,68,M,0,CAMIONETA,RUTA 8 km. 402,-32.3066971,-54.1636428
12/17/2013 9:30:00,CERRO LARGO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,72,M,10,CAMIONETA,JOAQUIN ANTONIO GUNDIN esq. DIEZ DE JUNIO,-32.5900917,-53.3787918
12/17/2013 18:00:00,CANELONES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,50,M,0,CAMIONETA,GENERAL ARTIGAS esq. CARLOS ROXLO,-34.516667,-56.283333
12/17/2013 20:05:00,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,61,M,1,OMNIBUS,AVENIDA DOCTOR CARLOS MARIA RAMIREZ esq. MANUEL HERRERA Y OBES,-34.9011127,-56.1645314
12/20/2013 14:50:00,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,25,F,0,AUTO,RUTA 36 km. 29700,-34.5214738,-56.2999351
12/20/2013 19:00:00,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,61,F,3,AUTO,AVENIDA DON PEDRO DE MENDOZA esq. CAMINO CAPITAN CORALIO LACOSTA,-34.8125399,-56.1480866
12/21/2013 13:40:00,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,CAMIONETA,PASAJERO,9,F,1,AUTO,RUTA 6 km. 41,-34.6729484,-56.0557894
12/22/2013 17:15:00,SAN JOSE,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,35,M,19,,CAMINO DE LA COSTA km. 12,-34.3632412,-56.7002426
12/23/2013 16:45:00,CANELONES,NACIONAL,VUELCO,AUTO,CONDUCTOR,38,M,1,,RUTA 12 Km 82,-34.5214738,-56.2999351
12/23/2013 17:00:00,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,44,M,0,CAMION,RUTA 12 Km 79.700,-34.5214738,-56.2999351
12/24/2013 17:15:00,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,44,F,6,MOTO,GRECIA esq. AVENIDA DOCTOR CARLOS MARIA RAMIREZ,-34.9165716,-56.1698616
12/25/2013 1:55:00,SAN JOSE,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,20,M,0,AUTO,RUTA 1 vieja km. 29.100,-34.7536068,-56.4131806
12/25/2013 14:00:00,CANELONES,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,30,F,5,,CAMINO TOMAS BERRETA a 2 km. de Ruta 84,-34.516667,-56.283333
12/26/2013 10:50:00,DURAZNO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,26,F,5,AUTO,RUTA 5 km. 178,-32.9807436,-56.650692
12/27/2013 8:35:00,LAVALLEJA,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,2,F,1,CAMIONETA,JOSE ENRIQUE RODO esq. CORONEL B. SILVEIRA,-34.0040354,-54.9611836
12/28/2013 20:20:00,COLONIA,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,82,M,0,CAMIONETA,RUTA 22 km. 39.500,-34.2675416,-57.6070254
12/29/2013 14:50:00,LAVALLEJA,NACIONAL,DESPISTE,CAMIONETA,PASAJERO,53,M,0,,RUTA 8 km. 215.200,-34.3779782,-55.2527051
12/30/2013 0:00:00,CANELONES,NACIONAL,DESPISTE,MOTO,CONDUCTOR,39,M,0,,RUTA 8 km. 28.700,-34.6907102,-55.8203886
12/31/2013 8:50:00,ARTIGAS,NACIONAL,DESPISTE,AUTO,PASAJERO,61,F,0,,RUTA 30 km. 164.800,-30.4211287,-56.4708226
12/31/2013 19:30:00,ROCHA,NACIONAL,COLISION ENTRE VEHICULOS,CAMIONETA,PASAJERO,36,M,1,AUTO,RUTA 9 km. 321,-34.4878288,-54.319523
12/31/2013 21:11:00,RIVERA,DEPARTAMENTAL,CAIDA,CAMION,PASAJERO,17,M,0,,DOCTOR RAUL PARODI esq. LALO MENDOZA,-30.9380873,-55.5520742
